tipo,ubicacion,timestamp,comuna
Policía,Calle falsa #2799,2025-05-31T13:18:01.189421,Las Condes
Policía,Calle falsa #1322,2025-06-01T18:00:17.189421,Santiago
Accidente,Calle falsa #95,2025-06-03T02:14:38.189421,Puente Alto
Atasco,Calle falsa #2342,2025-06-01T01:52:16.189421,Maipú
Accidente,Calle falsa #2420,2025-05-30T18:06:49.189421,Maipú
Accidente,Calle falsa #1559,2025-06-03T12:56:42.189421,Santiago
Detención,Calle falsa #2257,2025-05-29T22:10:44.189421,Ñuñoa
Accidente,Calle falsa #639,2025-06-03T08:10:31.189421,Providencia
Policía,Calle falsa #2497,2025-06-03T11:15:04.189421,Providencia
Accidente,Calle falsa #2368,2025-05-31T20:00:35.189421,La Florida
Bache,Calle falsa #472,2025-05-31T12:46:02.189421,Las Condes
Accidente,Calle falsa #619,2025-05-30T12:15:32.189421,Providencia
Accidente,Calle falsa #464,2025-06-02T08:01:40.189421,Providencia
Atasco,Calle falsa #2210,2025-06-02T21:59:17.189421,Puente Alto
Policía,Calle falsa #1564,2025-05-30T17:27:27.189421,Puente Alto
Accidente,Calle falsa #1613,2025-06-02T22:25:29.189421,Maipú
Detención,Calle falsa #2191,2025-05-31T10:19:49.189421,La Florida
Corte,Calle falsa #2460,2025-06-01T11:26:19.189421,Macul
Policía,Calle falsa #500,2025-05-30T14:12:44.189421,Santiago
Accidente,Calle falsa #2633,2025-05-30T13:29:47.189421,La Florida
Atasco,Calle falsa #2939,2025-06-03T17:06:43.189421,Macul
Policía,Calle falsa #587,2025-06-03T13:02:40.189421,Maipú
Policía,Calle falsa #203,2025-06-02T09:30:03.189421,Puente Alto
Policía,Calle falsa #206,2025-05-31T22:36:47.189421,Maipú
Accidente,Calle falsa #356,2025-05-30T01:07:27.189421,Las Condes
Policía,Calle falsa #1083,2025-06-03T01:20:45.189421,Las Condes
Policía,Calle falsa #1695,2025-05-31T10:23:36.189421,Santiago
Atasco,Calle falsa #3,2025-05-30T05:04:33.189421,Santiago
Accidente,Calle falsa #47,2025-05-30T05:07:19.189421,Maipú
Policía,Calle falsa #2326,2025-05-30T13:50:03.189421,La Florida
Policía,Calle falsa #1776,2025-06-01T12:15:36.189421,Maipú
Policía,Calle falsa #2147,2025-06-03T13:37:13.189421,Puente Alto
Policía,Calle falsa #1043,2025-05-30T01:41:36.189421,Providencia
Policía,Calle falsa #1061,2025-06-02T09:35:27.189421,Puente Alto
Policía,Calle falsa #2331,2025-06-03T05:25:22.189421,Providencia
Atasco,Calle falsa #1664,2025-05-29T20:25:57.189421,Maipú
Accidente,Calle falsa #2827,2025-06-03T10:12:53.189421,Puente Alto
Corte,Calle falsa #2175,2025-05-30T09:21:40.189421,Santiago
Bache,Calle falsa #1166,2025-06-03T10:18:16.189421,Ñuñoa
Corte,Calle falsa #1486,2025-06-02T15:12:26.189421,Puente Alto
Accidente,Calle falsa #2119,2025-05-30T05:00:57.189421,Macul
Accidente,Calle falsa #1373,2025-05-30T16:58:02.189421,Maipú
Accidente,Calle falsa #960,2025-06-02T06:11:47.189421,Las Condes
Accidente,Calle falsa #668,2025-05-31T15:40:52.189421,Santiago
Corte,Calle falsa #2834,2025-06-02T17:34:05.189421,Macul
Detención,Calle falsa #2230,2025-05-29T20:33:40.189421,Maipú
Bache,Calle falsa #627,2025-05-30T08:30:27.189421,Macul
Atasco,Calle falsa #2455,2025-06-02T23:09:26.189421,Macul
Accidente,Calle falsa #443,2025-06-01T20:17:32.189421,Santiago
Policía,Calle falsa #636,2025-06-02T14:07:29.189421,Macul
Accidente,Calle falsa #1574,2025-06-02T04:13:17.189421,Santiago
Atasco,Calle falsa #1411,2025-05-30T06:21:27.189421,Las Condes
Atasco,Calle falsa #1668,2025-06-03T15:08:25.189421,Providencia
Detención,Calle falsa #2767,2025-06-03T06:53:04.189421,Macul
Detención,Calle falsa #1508,2025-06-01T12:51:08.189421,Macul
Corte,Calle falsa #2022,2025-05-30T18:36:51.189421,La Florida
Bache,Calle falsa #941,2025-05-31T18:07:36.189421,Maipú
Atasco,Calle falsa #2885,2025-06-03T08:55:34.189421,La Florida
Accidente,Calle falsa #778,2025-05-31T22:21:43.189421,Macul
Atasco,Calle falsa #2768,2025-05-31T01:44:12.189421,Santiago
Atasco,Calle falsa #1420,2025-05-30T15:44:58.189421,Macul
Policía,Calle falsa #2540,2025-06-01T17:28:45.189421,Santiago
Accidente,Calle falsa #1870,2025-05-30T22:55:33.189421,Puente Alto
Policía,Calle falsa #69,2025-06-01T20:48:14.189421,Puente Alto
Atasco,Calle falsa #2844,2025-06-02T05:21:06.189421,Macul
Atasco,Calle falsa #464,2025-05-29T19:23:21.189421,Las Condes
Accidente,Calle falsa #744,2025-05-30T23:45:41.189421,Providencia
Bache,Calle falsa #1176,2025-05-29T22:17:19.189421,Puente Alto
Atasco,Calle falsa #1512,2025-06-03T11:27:57.189421,Providencia
Corte,Calle falsa #1045,2025-06-01T21:08:03.189421,Santiago
Corte,Calle falsa #1430,2025-06-03T00:03:14.189421,Santiago
Corte,Calle falsa #107,2025-05-31T17:16:24.189421,Puente Alto
Corte,Calle falsa #291,2025-05-30T19:28:59.189421,Puente Alto
Policía,Calle falsa #1151,2025-06-02T19:43:13.189421,Las Condes
Corte,Calle falsa #2862,2025-05-30T18:01:42.189421,Puente Alto
Corte,Calle falsa #2182,2025-06-01T06:16:50.189421,Maipú
Policía,Calle falsa #2381,2025-06-01T19:24:22.189421,La Florida
Policía,Calle falsa #2052,2025-05-30T11:10:56.189421,Macul
Detención,Calle falsa #1823,2025-06-03T09:20:55.189421,Ñuñoa
Policía,Calle falsa #2142,2025-05-31T19:30:50.189421,Maipú
Detención,Calle falsa #2120,2025-06-03T09:17:10.189421,Ñuñoa
Bache,Calle falsa #2682,2025-05-31T03:57:38.189421,La Florida
Policía,Calle falsa #2205,2025-06-01T13:28:41.189421,Maipú
Policía,Calle falsa #1192,2025-06-01T15:08:37.189421,La Florida
Bache,Calle falsa #1891,2025-06-02T13:38:01.189421,Macul
Policía,Calle falsa #953,2025-05-30T08:22:04.189421,Macul
Atasco,Calle falsa #1660,2025-05-30T00:05:26.189421,Puente Alto
Policía,Calle falsa #1491,2025-05-30T04:44:05.189421,Puente Alto
Policía,Calle falsa #752,2025-06-01T12:37:39.189421,Las Condes
Policía,Calle falsa #2156,2025-05-30T20:14:40.189421,Macul
Accidente,Calle falsa #489,2025-05-31T16:23:24.189421,Santiago
Corte,Calle falsa #21,2025-06-02T08:35:17.189421,Puente Alto
Policía,Calle falsa #110,2025-06-02T03:59:01.189421,Las Condes
Corte,Calle falsa #2233,2025-06-02T03:46:57.189421,Las Condes
Policía,Calle falsa #779,2025-05-30T16:45:51.189421,Maipú
Policía,Calle falsa #584,2025-06-03T12:55:42.189421,Providencia
Accidente,Calle falsa #466,2025-06-01T08:22:46.189421,Las Condes
Policía,Calle falsa #617,2025-06-02T12:15:58.189421,Providencia
Atasco,Calle falsa #1217,2025-05-30T03:00:56.189421,La Florida
Accidente,Calle falsa #710,2025-05-30T18:56:43.189421,Ñuñoa
Policía,Calle falsa #439,2025-05-31T20:10:18.189421,Puente Alto
Policía,Calle falsa #1650,2025-06-01T20:22:08.189421,La Florida
Accidente,Calle falsa #340,2025-06-01T16:40:03.189421,Macul
Policía,Calle falsa #1157,2025-06-01T09:57:52.189421,Maipú
Policía,Calle falsa #753,2025-06-01T23:45:08.189421,Macul
Accidente,Calle falsa #2328,2025-05-30T03:05:49.189421,Maipú
Accidente,Calle falsa #2117,2025-06-01T03:11:38.189421,Maipú
Accidente,Calle falsa #2448,2025-05-31T17:03:15.189421,Ñuñoa
Accidente,Calle falsa #40,2025-06-02T16:24:35.189421,Maipú
Policía,Calle falsa #1472,2025-05-31T04:31:16.189421,Ñuñoa
Accidente,Calle falsa #444,2025-06-03T15:23:51.189421,Macul
Policía,Calle falsa #1219,2025-05-29T18:27:17.189421,Las Condes
Policía,Calle falsa #2982,2025-05-30T23:33:38.189421,La Florida
Accidente,Calle falsa #609,2025-05-31T09:13:54.189421,Las Condes
Accidente,Calle falsa #2969,2025-05-31T03:57:21.189421,Santiago
Atasco,Calle falsa #498,2025-05-30T20:19:31.189421,Maipú
Atasco,Calle falsa #1701,2025-06-01T20:31:33.189421,Providencia
Atasco,Calle falsa #1223,2025-05-30T02:43:51.189421,Macul
Atasco,Calle falsa #2713,2025-06-03T14:22:40.189421,Puente Alto
Bache,Calle falsa #2559,2025-05-30T08:46:13.189421,Las Condes
Policía,Calle falsa #394,2025-06-02T17:29:36.189421,Macul
Corte,Calle falsa #1674,2025-06-03T03:22:05.189421,Maipú
Atasco,Calle falsa #945,2025-06-01T22:21:53.189421,Las Condes
Accidente,Calle falsa #1561,2025-05-31T02:05:03.189421,Ñuñoa
Corte,Calle falsa #46,2025-06-03T16:16:13.189421,Macul
Policía,Calle falsa #281,2025-06-02T16:56:32.189421,Providencia
Accidente,Calle falsa #452,2025-06-01T06:28:19.189421,Puente Alto
Corte,Calle falsa #2826,2025-06-03T08:57:55.189421,Las Condes
Atasco,Calle falsa #715,2025-06-01T15:21:23.189421,Macul
Corte,Calle falsa #389,2025-05-30T18:54:17.189421,Puente Alto
Accidente,Calle falsa #2233,2025-05-31T00:04:02.189421,Providencia
Accidente,Calle falsa #2194,2025-06-02T17:13:38.189421,Providencia
Policía,Calle falsa #800,2025-06-03T05:37:07.189421,Ñuñoa
Policía,Calle falsa #1559,2025-05-30T07:14:46.189421,Las Condes
Policía,Calle falsa #1998,2025-05-30T05:03:52.189421,Macul
Accidente,Calle falsa #1049,2025-05-30T10:00:23.189421,Puente Alto
Atasco,Calle falsa #2951,2025-06-02T17:52:58.189421,Las Condes
Detención,Calle falsa #550,2025-05-31T06:54:29.189421,Macul
Corte,Calle falsa #1708,2025-06-02T15:09:21.189421,Las Condes
Policía,Calle falsa #2554,2025-05-30T12:21:16.189421,Ñuñoa
Accidente,Calle falsa #2377,2025-06-02T19:39:24.189421,Maipú
Corte,Calle falsa #1381,2025-05-30T08:22:07.189421,Ñuñoa
Corte,Calle falsa #1395,2025-06-02T05:21:27.189421,Las Condes
Corte,Calle falsa #2999,2025-05-30T06:38:28.189421,La Florida
Policía,Calle falsa #1738,2025-06-03T01:26:31.189421,Las Condes
Atasco,Calle falsa #2713,2025-05-31T22:44:56.189421,Santiago
Policía,Calle falsa #2741,2025-06-01T18:16:41.189421,Las Condes
Atasco,Calle falsa #1198,2025-05-31T19:54:32.189421,Las Condes
Corte,Calle falsa #1691,2025-06-03T11:17:53.189421,Providencia
Bache,Calle falsa #1428,2025-06-03T13:28:53.189421,Santiago
Accidente,Calle falsa #1782,2025-05-31T03:40:26.189421,La Florida
Policía,Calle falsa #310,2025-05-29T21:08:39.189421,Macul
Atasco,Calle falsa #1947,2025-05-30T01:46:50.189421,Santiago
Atasco,Calle falsa #2844,2025-05-30T08:46:38.189421,Las Condes
Corte,Calle falsa #733,2025-05-30T08:24:41.189421,Santiago
Policía,Calle falsa #2388,2025-06-01T12:08:40.189421,Macul
Atasco,Calle falsa #450,2025-06-01T07:54:54.189421,Santiago
Accidente,Calle falsa #2160,2025-06-02T05:43:53.189421,Santiago
Accidente,Calle falsa #499,2025-06-01T06:28:22.189421,Santiago
Detención,Calle falsa #2114,2025-05-31T14:01:41.189421,Maipú
Policía,Calle falsa #2075,2025-06-01T17:49:40.189421,La Florida
Atasco,Calle falsa #2058,2025-06-01T18:27:55.189421,Macul
Atasco,Calle falsa #275,2025-05-31T13:34:47.189421,Las Condes
Policía,Calle falsa #246,2025-05-30T16:24:54.189421,Las Condes
Accidente,Calle falsa #2043,2025-06-03T09:14:26.189421,Las Condes
Accidente,Calle falsa #1362,2025-05-29T22:31:18.189421,Puente Alto
Accidente,Calle falsa #1271,2025-06-01T21:41:19.189421,Puente Alto
Policía,Calle falsa #1889,2025-06-02T15:53:19.189421,Maipú
Detención,Calle falsa #2257,2025-06-03T09:48:17.189421,Las Condes
Bache,Calle falsa #1851,2025-06-02T12:01:22.189421,Providencia
Detención,Calle falsa #2504,2025-05-31T07:14:23.189421,La Florida
Atasco,Calle falsa #1811,2025-05-29T18:05:58.189421,Macul
Atasco,Calle falsa #1451,2025-05-30T22:19:35.189421,Macul
Policía,Calle falsa #1725,2025-06-02T07:33:20.189421,Puente Alto
Accidente,Calle falsa #301,2025-06-03T05:34:40.189421,Las Condes
Bache,Calle falsa #941,2025-06-02T12:10:56.189421,Las Condes
Policía,Calle falsa #1124,2025-05-30T10:02:46.189421,Maipú
Atasco,Calle falsa #415,2025-05-31T18:58:15.189421,Maipú
Accidente,Calle falsa #1998,2025-05-30T12:11:25.189421,Ñuñoa
Atasco,Calle falsa #1015,2025-06-01T03:30:23.189421,Ñuñoa
Policía,Calle falsa #2795,2025-06-01T06:38:25.189421,Providencia
Accidente,Calle falsa #2907,2025-05-30T19:12:24.189421,Las Condes
Policía,Calle falsa #315,2025-06-02T11:51:00.189421,Maipú
Policía,Calle falsa #2077,2025-06-03T10:17:30.189421,Santiago
Accidente,Calle falsa #1246,2025-05-31T02:19:07.189421,Puente Alto
Bache,Calle falsa #305,2025-06-01T06:34:49.189421,Puente Alto
Atasco,Calle falsa #95,2025-06-02T08:30:20.189421,Santiago
Corte,Calle falsa #354,2025-05-30T09:25:45.189421,Macul
Accidente,Calle falsa #2401,2025-05-30T09:40:49.189421,Puente Alto
Atasco,Calle falsa #52,2025-06-01T08:44:44.189421,Puente Alto
Accidente,Calle falsa #1963,2025-05-30T12:56:12.189421,La Florida
Atasco,Calle falsa #234,2025-05-30T17:42:20.189421,Maipú
Bache,Calle falsa #2844,2025-06-02T03:50:33.189421,La Florida
Accidente,Calle falsa #2834,2025-05-30T15:06:25.189421,La Florida
Atasco,Calle falsa #2261,2025-06-01T14:38:30.189421,Macul
Corte,Calle falsa #674,2025-05-31T21:29:48.189421,La Florida
Bache,Calle falsa #1197,2025-06-02T13:28:24.189421,Providencia
Atasco,Calle falsa #1074,2025-06-02T01:33:25.189421,Puente Alto
Policía,Calle falsa #2496,2025-06-02T06:45:40.189421,Macul
Accidente,Calle falsa #1215,2025-06-02T00:32:18.189421,Macul
Bache,Calle falsa #1390,2025-05-30T01:16:31.189421,Puente Alto
Accidente,Calle falsa #293,2025-06-02T12:05:23.189421,Las Condes
Policía,Calle falsa #1849,2025-05-29T22:29:53.189421,Providencia
Accidente,Calle falsa #1529,2025-05-30T10:01:32.189421,La Florida
Accidente,Calle falsa #1767,2025-06-01T12:42:12.189421,Providencia
Policía,Calle falsa #2910,2025-05-31T04:23:21.189421,Providencia
Atasco,Calle falsa #2855,2025-05-30T07:52:40.189421,Maipú
Accidente,Calle falsa #644,2025-05-31T21:45:46.189421,Santiago
Accidente,Calle falsa #2829,2025-05-31T22:37:50.189421,Puente Alto
Accidente,Calle falsa #2967,2025-06-03T00:02:06.189421,Puente Alto
Atasco,Calle falsa #1953,2025-06-02T03:20:44.189421,Providencia
Atasco,Calle falsa #819,2025-06-01T22:22:40.189421,Puente Alto
Atasco,Calle falsa #234,2025-06-02T07:54:28.189421,Providencia
Policía,Calle falsa #2074,2025-06-03T01:20:14.189421,Puente Alto
Policía,Calle falsa #1728,2025-06-01T10:01:00.189421,Puente Alto
Policía,Calle falsa #834,2025-06-01T01:06:06.189421,Maipú
Accidente,Calle falsa #1198,2025-06-03T08:19:33.189421,Puente Alto
Policía,Calle falsa #804,2025-05-31T03:09:31.189421,Maipú
Accidente,Calle falsa #235,2025-05-29T22:42:48.189421,Macul
Bache,Calle falsa #2547,2025-06-01T02:23:24.189421,Providencia
Policía,Calle falsa #2206,2025-06-01T20:27:22.189421,Maipú
Policía,Calle falsa #884,2025-06-01T14:00:20.189421,Providencia
Detención,Calle falsa #1933,2025-06-02T23:18:05.189421,Las Condes
Policía,Calle falsa #652,2025-06-02T14:27:57.189421,Puente Alto
Accidente,Calle falsa #2781,2025-05-31T23:44:17.189421,Providencia
Corte,Calle falsa #2855,2025-05-30T02:02:47.189421,Ñuñoa
Detención,Calle falsa #2674,2025-06-01T03:22:57.189421,Santiago
Atasco,Calle falsa #1111,2025-06-02T16:37:16.189421,Las Condes
Policía,Calle falsa #2567,2025-06-01T11:12:59.189421,Puente Alto
Accidente,Calle falsa #2240,2025-06-01T05:50:21.189421,Santiago
Detención,Calle falsa #138,2025-06-02T19:15:46.189421,Ñuñoa
Policía,Calle falsa #2090,2025-06-01T04:56:44.189421,Ñuñoa
Corte,Calle falsa #1726,2025-06-02T18:11:15.189421,Ñuñoa
Atasco,Calle falsa #2063,2025-05-29T19:56:34.189421,Puente Alto
Accidente,Calle falsa #2679,2025-05-30T03:21:07.189421,Macul
Policía,Calle falsa #2876,2025-05-29T19:41:09.189421,Maipú
Accidente,Calle falsa #374,2025-05-30T10:07:48.189421,Santiago
Corte,Calle falsa #2686,2025-06-03T13:12:07.189421,Providencia
Policía,Calle falsa #1224,2025-06-03T16:36:45.189421,Providencia
Policía,Calle falsa #624,2025-06-01T10:30:03.189421,Maipú
Policía,Calle falsa #1987,2025-06-02T04:23:56.189421,Providencia
Accidente,Calle falsa #2526,2025-05-31T08:33:32.189421,Macul
Policía,Calle falsa #2225,2025-06-02T00:29:29.189421,Puente Alto
Detención,Calle falsa #2247,2025-06-01T23:50:55.189421,Santiago
Bache,Calle falsa #341,2025-06-02T10:06:04.189421,Puente Alto
Accidente,Calle falsa #1325,2025-06-01T18:39:53.189421,Las Condes
Corte,Calle falsa #283,2025-05-30T11:16:49.189421,Macul
Corte,Calle falsa #2543,2025-06-01T18:24:45.189421,Santiago
Atasco,Calle falsa #349,2025-05-31T19:37:57.189421,Maipú
Accidente,Calle falsa #809,2025-06-03T00:05:51.189421,Las Condes
Corte,Calle falsa #2854,2025-06-01T06:17:31.189421,Santiago
Atasco,Calle falsa #1360,2025-06-02T00:45:03.189421,Providencia
Corte,Calle falsa #301,2025-06-02T14:01:40.189421,La Florida
Corte,Calle falsa #2130,2025-05-30T00:43:20.189421,Puente Alto
Policía,Calle falsa #2712,2025-06-02T02:02:02.189421,Maipú
Accidente,Calle falsa #899,2025-06-03T02:33:44.189421,Ñuñoa
Corte,Calle falsa #2671,2025-06-03T14:21:59.189421,Ñuñoa
Accidente,Calle falsa #680,2025-06-01T21:27:41.189421,Las Condes
Corte,Calle falsa #2250,2025-05-31T13:03:37.189421,Macul
Atasco,Calle falsa #2492,2025-06-02T06:57:40.189421,Macul
Atasco,Calle falsa #2469,2025-05-31T12:12:25.189421,Santiago
Bache,Calle falsa #48,2025-06-01T22:45:45.189421,Macul
Atasco,Calle falsa #427,2025-06-01T04:42:40.189421,Las Condes
Accidente,Calle falsa #1552,2025-05-30T18:16:34.189421,Puente Alto
Accidente,Calle falsa #2136,2025-06-03T15:47:30.189421,Puente Alto
Atasco,Calle falsa #1787,2025-06-02T12:46:49.189421,Macul
Bache,Calle falsa #2628,2025-05-29T17:58:00.189421,La Florida
Atasco,Calle falsa #216,2025-06-03T10:35:24.189421,Santiago
Policía,Calle falsa #2670,2025-06-02T02:02:12.189421,Providencia
Atasco,Calle falsa #2912,2025-05-30T16:25:06.189421,La Florida
Policía,Calle falsa #1459,2025-05-31T18:21:50.189421,Macul
Policía,Calle falsa #8,2025-06-01T16:17:57.189421,Las Condes
Atasco,Calle falsa #2026,2025-05-31T17:18:36.189421,Las Condes
Policía,Calle falsa #1443,2025-05-30T14:20:16.189421,Macul
Accidente,Calle falsa #2677,2025-06-01T17:03:53.189421,Santiago
Accidente,Calle falsa #2824,2025-06-02T21:16:47.189421,Macul
Atasco,Calle falsa #1464,2025-05-30T18:53:41.189421,Macul
Atasco,Calle falsa #602,2025-06-03T02:34:40.189421,Santiago
Detención,Calle falsa #2614,2025-05-30T05:48:34.189421,Santiago
Policía,Calle falsa #1366,2025-06-01T21:16:26.189421,Providencia
Atasco,Calle falsa #589,2025-05-31T14:19:35.189421,Macul
Policía,Calle falsa #2595,2025-05-30T13:06:04.189421,Santiago
Accidente,Calle falsa #687,2025-05-31T04:24:47.189421,Macul
Atasco,Calle falsa #2944,2025-05-29T23:04:19.189421,Santiago
Atasco,Calle falsa #195,2025-05-30T19:21:28.189421,Maipú
Atasco,Calle falsa #2159,2025-06-01T15:24:14.189421,Puente Alto
Policía,Calle falsa #660,2025-06-01T13:08:31.189421,Maipú
Corte,Calle falsa #545,2025-05-29T18:04:20.189421,Santiago
Corte,Calle falsa #89,2025-05-29T17:24:42.189421,Providencia
Policía,Calle falsa #2525,2025-05-30T20:15:40.189421,Providencia
Accidente,Calle falsa #1336,2025-05-31T17:38:56.189421,La Florida
Policía,Calle falsa #1414,2025-05-30T14:01:27.189421,Maipú
Policía,Calle falsa #1947,2025-06-01T20:32:36.189421,La Florida
Accidente,Calle falsa #2815,2025-05-30T20:17:43.189421,Las Condes
Atasco,Calle falsa #1978,2025-05-31T15:22:06.189421,Santiago
Accidente,Calle falsa #1454,2025-06-02T12:39:10.189421,Las Condes
Policía,Calle falsa #1417,2025-06-01T21:23:57.189421,Las Condes
Accidente,Calle falsa #1010,2025-05-31T23:45:18.189421,La Florida
Accidente,Calle falsa #292,2025-05-30T05:42:07.189421,Macul
Accidente,Calle falsa #1298,2025-05-29T18:56:18.189421,Macul
Accidente,Calle falsa #2359,2025-05-31T05:44:32.189421,Santiago
Bache,Calle falsa #928,2025-06-03T15:40:38.189421,Providencia
Atasco,Calle falsa #469,2025-06-02T15:38:43.189421,Ñuñoa
Accidente,Calle falsa #1336,2025-06-01T08:53:57.189421,Santiago
Atasco,Calle falsa #2516,2025-06-01T15:33:44.189421,La Florida
Atasco,Calle falsa #2711,2025-06-02T11:07:44.189421,Puente Alto
Detención,Calle falsa #1170,2025-05-29T18:10:50.189421,Ñuñoa
Policía,Calle falsa #477,2025-05-30T22:02:06.189421,Providencia
Policía,Calle falsa #2355,2025-06-01T20:52:14.189421,Puente Alto
Policía,Calle falsa #964,2025-06-01T20:38:16.189421,Providencia
Atasco,Calle falsa #1764,2025-05-31T14:04:22.189421,La Florida
Atasco,Calle falsa #1466,2025-06-02T18:00:17.189421,Puente Alto
Policía,Calle falsa #600,2025-06-03T04:29:39.189421,Las Condes
Policía,Calle falsa #501,2025-05-30T00:59:21.189421,Puente Alto
Corte,Calle falsa #1068,2025-06-03T01:18:16.189421,Ñuñoa
Bache,Calle falsa #2660,2025-06-01T02:37:04.189421,Macul
Accidente,Calle falsa #2625,2025-06-01T13:28:08.189421,Maipú
Bache,Calle falsa #1456,2025-05-31T22:32:22.189421,Macul
Atasco,Calle falsa #2310,2025-06-03T12:42:50.189421,Maipú
Bache,Calle falsa #2456,2025-05-30T09:21:39.189421,Macul
Policía,Calle falsa #2946,2025-06-03T09:44:54.189421,Ñuñoa
Corte,Calle falsa #867,2025-06-02T04:47:44.189421,La Florida
Atasco,Calle falsa #222,2025-05-30T06:53:38.189421,Las Condes
Atasco,Calle falsa #1772,2025-05-31T10:34:21.189421,Macul
Accidente,Calle falsa #1408,2025-05-31T17:22:47.189421,Las Condes
Detención,Calle falsa #2052,2025-06-01T00:51:17.189421,Las Condes
Policía,Calle falsa #2129,2025-06-02T07:33:41.189421,Santiago
Accidente,Calle falsa #1004,2025-05-31T06:17:31.189421,Las Condes
Accidente,Calle falsa #2509,2025-06-02T23:16:10.189421,Las Condes
Corte,Calle falsa #980,2025-05-30T07:04:20.189421,Maipú
